AFFYMETRIX_3PRIME_IVT_ID	Name	Species
204671_s_at	ankyrin repeat domain 6(ANKRD6)	Homo sapiens
204270_at	SKI proto-oncogene(SKI)	Homo sapiens
203556_at	zinc fingers and homeoboxes 2(ZHX2)	Homo sapiens
1557706_at	zinc fingers and homeoboxes 2(ZHX2)	Homo sapiens
1559756_at	long intergenic non-protein coding RNA 2656(LINC02656)	Homo sapiens
206675_s_at	SKI like proto-oncogene(SKIL)	Homo sapiens
201561_s_at	calsyntenin 1(CLSTN1)	Homo sapiens
203727_at	Ski2 like RNA helicase(SKIV2L)	Homo sapiens
1554869_at	WD repeat domain 37(WDR37)	Homo sapiens
1560251_at	uncharacterized LOC645485(LOC645485)	Homo sapiens
1552390_a_at	glutamate rich 5(ERICH5)	Homo sapiens
1552389_at	glutamate rich 5(ERICH5)	Homo sapiens
200718_s_at	S-phase kinase associated protein 1(SKP1)	Homo sapiens
200711_s_at	S-phase kinase associated protein 1(SKP1)	Homo sapiens
200719_at	S-phase kinase associated protein 1(SKP1)	Homo sapiens
205730_s_at	actin binding LIM protein family member 3(ABLIM3)	Homo sapiens
1553645_at	coiled-coil domain containing 141(CCDC141)	Homo sapiens
1563456_at	coiled-coil domain containing 141(CCDC141)	Homo sapiens
1569005_at	breast carcinoma amplified sequence 4(BCAS4)	Homo sapiens
203625_x_at	S-phase kinase associated protein 2(SKP2)	Homo sapiens
203626_s_at	S-phase kinase associated protein 2(SKP2)	Homo sapiens
206015_s_at	forkhead box J3(FOXJ3)	Homo sapiens
203761_at	Src like adaptor(SLA)	Homo sapiens
203760_s_at	Src like adaptor(SLA)	Homo sapiens
204598_at	U-box domain containing 5(UBOX5)	Homo sapiens
1555923_a_at	MIR1915 host gene(MIR1915HG)	Homo sapiens
1555922_at	MIR1915 host gene(MIR1915HG)	Homo sapiens
206181_at	signaling lymphocytic activation molecule family member 1(SLAMF1)	Homo sapiens
1555626_a_at	signaling lymphocytic activation molecule family member 1(SLAMF1)	Homo sapiens
202220_at	KH domain containing 4, pre-mRNA splicing factor(KHDC4)	Homo sapiens
206396_at	solute carrier family 1 member 1(SLC1A1)	Homo sapiens
205092_x_at	zinc finger and BTB domain containing 1(ZBTB1)	Homo sapiens
1557036_at	zinc finger and BTB domain containing 1(ZBTB1)	Homo sapiens
205748_s_at	ring finger protein 126(RNF126)	Homo sapiens
1558009_at	solute carrier family 1 member 2(SLC1A2)	Homo sapiens
1558010_s_at	solute carrier family 1 member 2(SLC1A2)	Homo sapiens
206448_at	zinc finger protein 365(ZNF365)	Homo sapiens
1570121_at	zinc finger protein 365(ZNF365)	Homo sapiens
1569054_at	solute carrier family 1 member 3(SLC1A3)	Homo sapiens
202800_at	solute carrier family 1 member 3(SLC1A3)	Homo sapiens
205918_at	solute carrier family 4 member 3(SLC4A3)	Homo sapiens
203051_at	bromo adjacent homology domain containing 1(BAHD1)	Homo sapiens
205230_at	rabphilin 3A(RPH3A)	Homo sapiens
1554160_a_at	zinc finger protein 446(ZNF446)	Homo sapiens
206882_at	solute carrier family 1 member 6(SLC1A6)	Homo sapiens
1554592_a_at	solute carrier family 1 member 6(SLC1A6)	Homo sapiens
1554593_s_at	solute carrier family 1 member 6(SLC1A6)	Homo sapiens
204250_s_at	centrosomal protein 164(CEP164)	Homo sapiens
1558953_s_at	centrosomal protein 164(CEP164)	Homo sapiens
204251_s_at	centrosomal protein 164(CEP164)	Homo sapiens
1563083_s_at	long intergenic non-protein coding RNA 486(LINC00486)	Homo sapiens
1564309_at	long intergenic non-protein coding RNA 486(LINC00486)	Homo sapiens
1563082_at	long intergenic non-protein coding RNA 486(LINC00486)	Homo sapiens
201250_s_at	solute carrier family 2 member 1(SLC2A1)	Homo sapiens
201249_at	solute carrier family 2 member 1(SLC2A1)	Homo sapiens
206535_at	solute carrier family 2 member 2(SLC2A2)	Homo sapiens
205507_at	Rho guanine nucleotide exchange factor 15(ARHGEF15)	Homo sapiens
205684_s_at	DENN domain containing 4C(DENND4C)	Homo sapiens
202498_s_at	solute carrier family 2 member 3(SLC2A3)	Homo sapiens
202499_s_at	solute carrier family 2 member 3(SLC2A3)	Homo sapiens
202497_x_at	solute carrier family 2 member 3(SLC2A3)	Homo sapiens
1554479_a_at	caspase recruitment domain family member 8(CARD8)	Homo sapiens
204950_at	caspase recruitment domain family member 8(CARD8)	Homo sapiens
1552632_a_at	arylsulfatase G(ARSG)	Homo sapiens
206603_at	solute carrier family 2 member 4(SLC2A4)	Homo sapiens
203724_s_at	RUN and FYVE domain containing 3(RUFY3)	Homo sapiens
1566926_at	Putative uncharacterized protein encoded by LINC00527(LINC00527)	Homo sapiens
1566927_at	Putative uncharacterized protein encoded by LINC00527(LINC00527)	Homo sapiens
204429_s_at	solute carrier family 2 member 5(SLC2A5)	Homo sapiens
204430_s_at	solute carrier family 2 member 5(SLC2A5)	Homo sapiens
202946_s_at	BTB domain containing 3(BTBD3)	Homo sapiens
1559605_a_at	long intergenic non-protein coding RNA 1936(LINC01936)	Homo sapiens
205799_s_at	solute carrier family 3 member 1(SLC3A1)	Homo sapiens
205800_at	solute carrier family 3 member 1(SLC3A1)	Homo sapiens
204166_at	strawberry notch homolog 2(SBNO2)	Homo sapiens
200924_s_at	solute carrier family 3 member 2(SLC3A2)	Homo sapiens
203464_s_at	epsin 2(EPN2)	Homo sapiens
203463_s_at	epsin 2(EPN2)	Homo sapiens
205592_at	solute carrier family 4 member 1 (Diego blood group)(SLC4A1)	Homo sapiens
1552713_a_at	solute carrier family 4 member 1 (Diego blood group)(SLC4A1)	Homo sapiens
202079_s_at	trafficking kinesin protein 1(TRAK1)	Homo sapiens
202080_s_at	trafficking kinesin protein 1(TRAK1)	Homo sapiens
201283_s_at	trafficking kinesin protein 1(TRAK1)	Homo sapiens
202111_at	solute carrier family 4 member 2(SLC4A2)	Homo sapiens
1556144_at	DExH-box helicase 30(DHX30)	Homo sapiens
204355_at	DExH-box helicase 30(DHX30)	Homo sapiens
206628_at	solute carrier family 5 member 1(SLC5A1)	Homo sapiens
202797_at	SAC1 like phosphatidylinositide phosphatase(SACM1L)	Homo sapiens
203678_at	FANCD2 and FANCI associated nuclease 1(FAN1)	Homo sapiens
1562110_at	interacts with SUPT6H, CTD assembly factor 1(IWS1)	Homo sapiens
1556030_at	smoothelin(SMTN)	Homo sapiens
1553313_s_at	solute carrier family 5 member 3(SLC5A3)	Homo sapiens
1553077_at	short chain dehydrogenase/reductase family 9C member 7(SDR9C7)	Homo sapiens
203855_at	WD repeat domain 47(WDR47)	Homo sapiens
1553460_at	sperm-tail PG-rich repeat containing 4(STPG4)	Homo sapiens
1559828_at	family with sequence similarity 170 member B(FAM170B)	Homo sapiens
1561759_at	septin 7 pseudogene 14(SEPTIN7P14)	Homo sapiens
1561761_x_at	septin 7 pseudogene 14(SEPTIN7P14)	Homo sapiens
1561760_s_at	septin 7 pseudogene 14(SEPTIN7P14)	Homo sapiens
1556257_at	septin 7 pseudogene 14(SEPTIN7P14)	Homo sapiens
1569630_a_at	RUN and FYVE domain containing 2(RUFY2)	Homo sapiens
1554133_at	RUN and FYVE domain containing 2(RUFY2)	Homo sapiens
1561890_at	transmembrane protein 273(TMEM273)	Homo sapiens
201271_s_at	RALY heterogeneous nuclear ribonucleoprotein(RALY)	Homo sapiens
205152_at	solute carrier family 6 member 1(SLC6A1)	Homo sapiens
205612_at	multimerin 1(MMRN1)	Homo sapiens
1558652_at	KAT8 regulatory NSL complex subunit 3(KANSL3)	Homo sapiens
206836_at	solute carrier family 6 member 3(SLC6A3)	Homo sapiens
201517_at	nuclear cap binding protein subunit 2(NCBP2)	Homo sapiens
201521_s_at	nuclear cap binding protein subunit 2(NCBP2)	Homo sapiens
205920_at	solute carrier family 6 member 6(SLC6A6)	Homo sapiens
205921_s_at	solute carrier family 6 member 6(SLC6A6)	Homo sapiens
1567022_at	olfactory receptor family 5 subfamily AK member 4 pseudogene(OR5AK4P)	Homo sapiens
1567023_at	olfactory receptor family 5 subfamily AK member 4 pseudogene(OR5AK4P)	Homo sapiens
202877_s_at	CD93 molecule(CD93)	Homo sapiens
202878_s_at	CD93 molecule(CD93)	Homo sapiens
200713_s_at	microtubule associated protein RP/EB family member 1(MAPRE1)	Homo sapiens
200712_s_at	microtubule associated protein RP/EB family member 1(MAPRE1)	Homo sapiens
202219_at	solute carrier family 6 member 8(SLC6A8)	Homo sapiens
203333_at	kinesin associated protein 3(KIFAP3)	Homo sapiens
1557047_at	YEATS domain containing 2(YEATS2)	Homo sapiens
1559528_at	uncharacterized LOC100129917(LOC100129917)	Homo sapiens
1554724_at	solute carrier family 6 member 11(SLC6A11)	Homo sapiens
1564736_a_at	caspase 12 (gene/pseudogene)(CASP12)	Homo sapiens
1554033_at	FERM domain containing 4A(FRMD4A)	Homo sapiens
1554034_a_at	FERM domain containing 4A(FRMD4A)	Homo sapiens
1560031_at	FERM domain containing 4A(FRMD4A)	Homo sapiens
206058_at	solute carrier family 6 member 12(SLC6A12)	Homo sapiens
203842_s_at	microtubule associated protein RP/EB family member 3(MAPRE3)	Homo sapiens
203841_x_at	microtubule associated protein RP/EB family member 3(MAPRE3)	Homo sapiens
1557067_s_at	LUC7 like(LUC7L)	Homo sapiens
1557066_at	LUC7 like(LUC7L)	Homo sapiens
206566_at	solute carrier family 7 member 1(SLC7A1)	Homo sapiens
203952_at	activating transcription factor 6(ATF6)	Homo sapiens
203802_x_at	NOP2/Sun RNA methyltransferase 5(NSUN5)	Homo sapiens
200961_at	selenophosphate synthetase 2(SEPHS2)	Homo sapiens
1563254_a_at	FAM170B antisense RNA 1(FAM170B-AS1)	Homo sapiens
1563255_at	FAM170B antisense RNA 1(FAM170B-AS1)	Homo sapiens
1557660_s_at	FAM170B antisense RNA 1(FAM170B-AS1)	Homo sapiens
205864_at	solute carrier family 7 member 4(SLC7A4)	Homo sapiens
1561615_s_at	solute carrier family 8 member A1(SLC8A1)	Homo sapiens
1556583_a_at	solute carrier family 8 member A1(SLC8A1)	Homo sapiens
1561614_at	solute carrier family 8 member A1(SLC8A1)	Homo sapiens
1564985_a_at	solute carrier family 8 member A1(SLC8A1)	Homo sapiens
1565306_a_at	solute carrier family 8 member A1(SLC8A1)	Homo sapiens
1568859_a_at	solute carrier family 8 member A3(SLC8A3)	Homo sapiens
1562403_a_at	solute carrier family 8 member A3(SLC8A3)	Homo sapiens
204148_s_at	POM121 and ZP3 fusion(POMZP3)	Homo sapiens
1554728_at	solute carrier family 9 member A1(SLC9A1)	Homo sapiens
1558331_at	sirtuin 2(SIRT2)	Homo sapiens
1553274_a_at	small nuclear ribonucleoprotein U11/U12 subunit 48(SNRNP48)	Homo sapiens
1559970_at	FLRT2 antisense RNA 1(FLRT2-AS1)	Homo sapiens
204335_at	YJU2 splicing factor homolog(YJU2)	Homo sapiens
1562012_at	uncharacterized LOC100506730(LOC100506730)	Homo sapiens
1562013_a_at	uncharacterized LOC100506730(LOC100506730)	Homo sapiens
1556804_s_at	RNA polymerase III subunit B(POLR3B)	Homo sapiens
1556803_at	RNA polymerase III subunit B(POLR3B)	Homo sapiens
1557570_a_at	long intergenic non-protein coding RNA 1305(LINC01305)	Homo sapiens
1562648_at	coiled-coil domain containing 88A(CCDC88A)	Homo sapiens
1556617_a_at	long intergenic non-protein coding RNA 901(LINC00901)	Homo sapiens
1559092_at	solute carrier family 9 member A5(SLC9A5)	Homo sapiens
201575_at	SNW domain containing 1(SNW1)	Homo sapiens
1553880_at	long intergenic non-protein coding RNA 2870(LINC02870)	Homo sapiens
1555116_s_at	solute carrier family 11 member 1(SLC11A1)	Homo sapiens
1564377_at	SH3 and multiple ankyrin repeat domains 2(SHANK2)	Homo sapiens
1554842_at	solute carrier family 12 member 1(SLC12A1)	Homo sapiens
204404_at	solute carrier family 12 member 2(SLC12A2)	Homo sapiens
204602_at	dickkopf WNT signaling pathway inhibitor 1(DKK1)	Homo sapiens
1557796_at	fatty acyl-CoA reductase 2(FAR2)	Homo sapiens
205664_at	Kin17 DNA and RNA binding protein(KIN)	Homo sapiens
1563822_at	receptor transporter protein 5 (putative)(RTP5)	Homo sapiens
1560035_at	receptor transporter protein 5 (putative)(RTP5)	Homo sapiens
1559661_at	teneurin transmembrane protein 3(TENM3)	Homo sapiens
205856_at	solute carrier family 14 member 1 (Kidd blood group)(SLC14A1)	Homo sapiens
205316_at	solute carrier family 15 member 2(SLC15A2)	Homo sapiens
205317_s_at	solute carrier family 15 member 2(SLC15A2)	Homo sapiens
1558201_s_at	solute carrier family 4 member 1 adaptor protein(SLC4A1AP)	Homo sapiens
202235_at	solute carrier family 16 member 1(SLC16A1)	Homo sapiens
202234_s_at	solute carrier family 16 member 1(SLC16A1)	Homo sapiens
1557918_s_at	solute carrier family 16 member 1(SLC16A1)	Homo sapiens
202236_s_at	solute carrier family 16 member 1(SLC16A1)	Homo sapiens
203482_at	SMC5-SMC6 complex localization factor 2(SLF2)	Homo sapiens
1553909_x_at	SMC5-SMC6 complex localization factor 2(SLF2)	Homo sapiens
203481_at	SMC5-SMC6 complex localization factor 2(SLF2)	Homo sapiens
204462_s_at	solute carrier family 16 member 2(SLC16A2)	Homo sapiens
206872_at	solute carrier family 17 member 1(SLC17A1)	Homo sapiens
1560884_at	solute carrier family 17 member 1(SLC17A1)	Homo sapiens
1560885_x_at	solute carrier family 17 member 1(SLC17A1)	Homo sapiens
206650_at	IQ motif containing C(IQCC)	Homo sapiens
203846_at	tripartite motif containing 32(TRIM32)	Homo sapiens
1559461_at	centrosomal protein 72(CEP72)	Homo sapiens
1561433_at	mediator complex subunit 15 pseudogene 9(MED15P9)	Homo sapiens
205857_at	solute carrier family 18 member A2(SLC18A2)	Homo sapiens
1553328_a_at	solute carrier family 18 member A2(SLC18A2)	Homo sapiens
1556473_at	uncharacterized FLJ38379(LOC285097)	Homo sapiens
1556474_a_at	uncharacterized FLJ38379(LOC285097)	Homo sapiens
1555952_at	solute carrier family 19 member 1(SLC19A1)	Homo sapiens
1555953_at	solute carrier family 19 member 1(SLC19A1)	Homo sapiens
201920_at	solute carrier family 20 member 1(SLC20A1)	Homo sapiens
1556000_s_at	BTB domain containing 7(BTBD7)	Homo sapiens
202744_at	solute carrier family 20 member 2(SLC20A2)	Homo sapiens
204368_at	solute carrier organic anion transporter family member 2A1(SLCO2A1)	Homo sapiens
1570253_a_at	RHEB like 1(RHEBL1)	Homo sapiens
1553713_a_at	RHEB like 1(RHEBL1)	Homo sapiens
1556736_at	SCOC antisense RNA 1(SCOC-AS1)	Homo sapiens
205421_at	solute carrier family 22 member 3(SLC22A3)	Homo sapiens
1555360_a_at	DnaJ heat shock protein family (Hsp40) member C11(DNAJC11)	Homo sapiens
205896_at	solute carrier family 22 member 4(SLC22A4)	Homo sapiens
205074_at	solute carrier family 22 member 5(SLC22A5)	Homo sapiens
1564022_at	zinc finger protein 804B(ZNF804B)	Homo sapiens
1569331_at	CNKSR family member 3(CNKSR3)	Homo sapiens
1561146_at	VPS35 retromer complex component(VPS35)	Homo sapiens
203813_s_at	slit guidance ligand 3(SLIT3)	Homo sapiens
203812_at	slit guidance ligand 3(SLIT3)	Homo sapiens
1563821_at	long intergenic non-protein coding RNA 858(LINC00858)	Homo sapiens
1554958_at	zinc finger protein 641(ZNF641)	Homo sapiens
1553672_at	ENAH actin regulator(ENAH)	Homo sapiens
205374_at	sarcolipin(SLN)	Homo sapiens
1563458_at	parvin alpha(PARVA)	Homo sapiens
203021_at	secretory leukocyte peptidase inhibitor(SLPI)	Homo sapiens
1555332_at	tryptophan hydroxylase 2(TPH2)	Homo sapiens
1561940_at	checkpoint with forkhead and ring finger domains(CHFR)	Homo sapiens
206497_at	cytochrome c oxidase assembly factor 1(COA1)	Homo sapiens
206469_x_at	aldo-keto reductase family 7 member A3(AKR7A3)	Homo sapiens
1555448_at	adaptor related protein complex 5 subunit mu 1(AP5M1)	Homo sapiens
1552450_a_at	DnaJ heat shock protein family (Hsp40) member C5 gamma(DNAJC5G)	Homo sapiens
1560939_at	PCOLCE antisense RNA 1(PCOLCE-AS1)	Homo sapiens
202184_s_at	nucleoporin 133(NUP133)	Homo sapiens
203875_at	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1(SMARCA1)	Homo sapiens
203874_s_at	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1(SMARCA1)	Homo sapiens
203873_at	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1(SMARCA1)	Homo sapiens
206543_at	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2(SMARCA2)	Homo sapiens
206544_x_at	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2(SMARCA2)	Homo sapiens
206542_s_at	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2(SMARCA2)	Homo sapiens
1562460_at	carnosine dipeptidase 2(CNDP2)	Homo sapiens
202983_at	helicase like transcription factor(HLTF)	Homo sapiens
1560940_at	SACS antisense RNA 1(SACS-AS1)	Homo sapiens
1560941_a_at	SACS antisense RNA 1(SACS-AS1)	Homo sapiens
1569073_x_at	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4(SMARCA4)	Homo sapiens
1565681_s_at	disco interacting protein 2 homolog C(DIP2C)	Homo sapiens
1555610_at	acylglycerol kinase(AGK)	Homo sapiens
206532_at	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1(SMARCB1)	Homo sapiens
201073_s_at	SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 1(SMARCC1)	Homo sapiens
201072_s_at	SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 1(SMARCC1)	Homo sapiens
201075_s_at	SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 1(SMARCC1)	Homo sapiens
201074_at	SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 1(SMARCC1)	Homo sapiens
205860_x_at	folate hydrolase 1B(FOLH1B)	Homo sapiens
201308_s_at	septin 11(SEPTIN11)	Homo sapiens
201307_at	septin 11(SEPTIN11)	Homo sapiens
201715_s_at	apoptotic chromatin condensation inducer 1(ACIN1)	Homo sapiens
201321_s_at	SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 2(SMARCC2)	Homo sapiens
201320_at	SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 2(SMARCC2)	Homo sapiens
1561973_at	SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 2(SMARCC2)	Homo sapiens
1570085_at	TTLL1 antisense RNA 1(TTLL1-AS1)	Homo sapiens
203183_s_at	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1(SMARCD1)	Homo sapiens
1562372_at	synaptic vesicle glycoprotein 2C(SV2C)	Homo sapiens
1565806_at	EDRF1 divergent transcript(EDRF1-DT)	Homo sapiens
1560714_at	EDRF1 divergent transcript(EDRF1-DT)	Homo sapiens
201827_at	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2(SMARCD2)	Homo sapiens
203941_at	integrator complex subunit 9(INTS9)	Homo sapiens
204099_at	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3(SMARCD3)	Homo sapiens
1555560_at	UDP-glucose glycoprotein glucosyltransferase 2(UGGT2)	Homo sapiens
1555561_a_at	UDP-glucose glycoprotein glucosyltransferase 2(UGGT2)	Homo sapiens
1558466_at	UDP-glucose glycoprotein glucosyltransferase 2(UGGT2)	Homo sapiens
1558467_a_at	UDP-glucose glycoprotein glucosyltransferase 2(UGGT2)	Homo sapiens
203852_s_at	survival of motor neuron 1, telomeric(SMN1)	Homo sapiens
1556571_at	NADH:ubiquinone oxidoreductase complex assembly factor 6(NDUFAF6)	Homo sapiens
205622_at	sphingomyelin phosphodiesterase 2(SMPD2)	Homo sapiens
202043_s_at	spermine synthase(SMS)	Homo sapiens
1563794_s_at	intraflagellar transport 122(IFT122)	Homo sapiens
200740_s_at	small ubiquitin like modifier 3(SUMO3)	Homo sapiens
200739_s_at	small ubiquitin like modifier 3(SUMO3)	Homo sapiens
1552922_at	regulating synaptic membrane exocytosis 1(RIMS1)	Homo sapiens
202508_s_at	synaptosome associated protein 25(SNAP25)	Homo sapiens
202507_s_at	synaptosome associated protein 25(SNAP25)	Homo sapiens
1556629_a_at	synaptosome associated protein 25(SNAP25)	Homo sapiens
1557139_at	DDX11 antisense RNA 1(DDX11-AS1)	Homo sapiens
1553876_at	sterile alpha motif domain containing 3(SAMD3)	Homo sapiens
205443_at	small nuclear RNA activating complex polypeptide 1(SNAPC1)	Homo sapiens
1555989_at	dishevelled associated activator of morphogenesis 1(DAAM1)	Homo sapiens
1564233_at	uncharacterized LOC285150(FLJ33534)	Homo sapiens
204104_at	small nuclear RNA activating complex polypeptide 2(SNAPC2)	Homo sapiens
204001_at	small nuclear RNA activating complex polypeptide 3(SNAPC3)	Homo sapiens
1558839_at	mitogen-activated protein kinase binding protein 1(MAPKBP1)	Homo sapiens
205658_s_at	small nuclear RNA activating complex polypeptide 4(SNAPC4)	Homo sapiens
1554301_at	LHFPL3 antisense RNA 1(LHFPL3-AS1)	Homo sapiens
1554302_s_at	LHFPL3 antisense RNA 1(LHFPL3-AS1)	Homo sapiens
204466_s_at	synuclein alpha(SNCA)	Homo sapiens
